Animal1,Animal2,weights
badger,shrimp,0.565814442
badger,skunk,0.200174931
badger,snail,0.513645107
badger,snake,0.503207727
badger,sparrow,0.616254678
badger,spider,0.508291584
badger,squid,0.675907187
badger,squirrel,0.581567867
badger,starfish,0.479212737
badger,stingray,0.440033402
badger,stork,0.564796211
badger,swallow,0.511038253
badger,swan,0.42724759
badger,tapir,0.316597128
badger,termite,0.46726756
badger,tarantula,0.460998877
badger,tiger,0.567696011
badger,toad,0.520609792
badger,tortoise,0.496857554
badger,toucan,0.467372371
badger,trout,0.619390006
badger,turkey,0.629501854
badger,turtle,0.54833168
badger,walrus,0.460768831
badger,wasp,0.548326873
badger,weasel,0.418231837
badger,whale,0.640439636
badger,wolf,0.447632642
badger,wombat,0.510376194
badger,woodpecker,0.291723425
badger,yak,0.01581418
badger,zebra,0.387601626
barracuda,albatross,0.647926145
barracuda,alligator,0.528953301
barracuda,ant,0.33139007
barracuda,antelope,0.788559389
barracuda,baboon,0.460177408
barracuda,badger,0.369040751
barracuda,barracuda,1
barracuda,bat,0.186777136
barracuda,bear,0.226613098
barracuda,beaver,0.520784075
barracuda,bee,0.059401548
barracuda,beetle,0.701133663
barracuda,bison,0.525454608
barracuda,blackbird,0.555077654
barracuda,boa,0
barracuda,bonobo,0.571669788
barracuda,buffalo,0.442523467
barracuda,bumblebee,0.790733258
barracuda,butterfly,0.500766035
barracuda,caiman,0.58646781
barracuda,camel,0.333048538
