[run number],threshold,person1,person2,[step],words-said
113,0.2,animals_google.csv,animals_google.csv,22,[owl chipmunk dog rattlesnake penguin whale coyote finch woodpecker rabbit python shark jaguar hyena jellyfish walrus spider giraffe alligator chimpanzee swan squirrel hyena]
114,0.3,animals_google.csv,animals_google.csv,47,[goat hyena bonobo tiger tarantula chimpanzee falcon trout buffalo salamander salmon otter beaver robin tapir caterpillar ladybug parrot chicken pig turtle pelican goldfish cow dog toad frog gecko lemur peacock cat moose bear swan spider weasel snake elephant zebra bison owl toucan dragonfly gibbon crocodile baboon mule buffalo]
115,0.1,animals_twitter.csv,animals_google.csv,25,[tiger zebra okapi coyote dolphin turkey bear fox tortoise jaguar cod bison gazelle alligator peacock racoon pelican bumblebee trout butterfly toad eagle flamingo frog hyena jaguar]
116,0.2,animals_twitter.csv,animals_google.csv,50,[chipmunk kiwi falcon leopard panda cuttlefish skunk lizard platypus bonobo sparrow peacock badger bison donkey goat pig chicken shrimp flea canary koala crocodile woodpecker swan penguin squid whale monkey panther python antelope chimpanzee chameleon nymph bumblebee prawn shark hyena yak mule centipede seal jaguar nightingale crow fly dove owl emu penguin]
118,0.1,animals_wikipedia.csv,animals_google.csv,22,[walrus whale pelican centipede python lizard swallow pony stork hyena rabbit baboon cow moose flamingo squirrel coyote caiman lemur zebra mammoth bee python]
119,0.2,animals_wikipedia.csv,animals_google.csv,18,[baboon wolf snake boa lizard owl antelope deer platypus duck tarantula bison eagle buffalo elephant donkey monkey chameleon wolf]
117,0.3,animals_twitter.csv,animals_google.csv,23,[pigeon moose hyena fox python dragonfly toad scorpion turtle cat cockroach baboon sparrow falcon beetle koala duck carp pelican stork flea catfish swallow]
120,0.3,animals_wikipedia.csv,animals_google.csv,42,[shark octopus hamster parakeet parrot nightingale raven ladybug duck chicken cow platypus cuttlefish mongoose scorpion dragonfly walrus lobster squid gorilla chameleon chipmunk rattlesnake goldfish elephant frog rat crocodile otter toucan caiman panther rhinoceros tiger snake puma gazelle pigeon wombat pelican beaver flamingo toucan]
127,0.1,animals_twitter.csv,animals_twitter.csv,54,[termite chicken bee fly sheep prawn pony parrot owl platypus tarantula pig jellyfish grasshopper pelican rhinoceros caterpillar otter goldfish bison catfish sparrow monkey canary caiman moose nymph panther finch turtle rooster wasp robin elephant snake jaguar puma rabbit koala dragonfly cockroach hyena fox wolf beetle poodle turkey crow wombat penguin carp eel camel bumblebee hyena]
121,0.1,animals_gigaword.csv,animals_twitter.csv,34,[lemur starfish lobster snail albatross goldfish squirrel cat rabbit mule gorilla grasshopper raven pig mole owl barracuda cuttlefish stingray dolphin scorpion toucan crocodile beetle bear mink otter prawn scallop salamander poodle toad kangaroo jellyfish salamander]
129,0.3,animals_twitter.csv,animals_twitter.csv,38,[wasp lobster salamander python giraffe fly finch dragonfly pig trout jaguar frog bat dingo whale donkey goldfish zebra toad mouse fox flea penguin caterpillar seal turtle catfish goat chicken mule hyena squirrel tapir sparrow rattlesnake mink lion pony jaguar]
122,0.2,animals_gigaword.csv,animals_twitter.csv,10,[coyote mammoth wombat shark monkey ant hamster tarantula bumblebee grasshopper tarantula]
123,0.3,animals_gigaword.csv,animals_twitter.csv,43,[lemur mink rabbit penguin pelican stingray tortoise goldfish jellyfish albatross sparrow eel snail hamster tapir tarantula ant crab octopus nymph dragonfly dolphin panda fly bat rat mouse butterfly frog gorilla shark pig snake cod catfish squirrel moose hawk dove starfish scallop squid salamander rabbit]
124,0.1,animals_google.csv,animals_twitter.csv,17,[boa fly gecko ladybug bee seal turkey beaver bear robin rooster cockroach albatross nightingale racoon salamander crocodile seal]
126,0.3,animals_google.csv,animals_twitter.csv,12,[goat duck chicken hawk crow bear snake puma rhinoceros stingray gecko swallow]
125,0.2,animals_google.csv,animals_twitter.csv,48,[barracuda mongoose stingray racoon skunk horse flea rabbit okapi parrot lemming zebra pelican raven fox mammoth camel dragonfly frog bison carp eagle giraffe rooster centipede catfish turkey koala stork oyster reindeer trout panda grasshopper rat fly pigeon platypus crocodile dove walrus penguin lizard octopus shark sheep peacock squirrel penguin]
128,0.2,animals_twitter.csv,animals_twitter.csv,35,[crow robin leopard horse sparrow spider duck swan gorilla penguin bat yak rat hawk turkey moose scorpion alligator wasp lemur hedgehog platypus kiwi bonobo donkey wolf jaguar racoon beaver baboon chameleon panther swallow whale frog duck]
130,0.1,animals_wikipedia.csv,animals_twitter.csv,81,[horse dove gecko blackbird donkey baboon seal rat moose shark badger ladybug crow pelican wolf ant bee frog centipede cockroach hare fox lobster deer alligator elk rhinoceros eagle crab penguin parakeet skunk antelope monkey raven finch bonobo squid crocodile gorilla dingo squirrel flamingo kangaroo mule toad rattlesnake salamander panda fly jellyfish panther hyena caterpillar rabbit bumblebee pony dog weasel chicken scorpion tarantula zebra stork dolphin cow pig oyster poodle pigeon whale okapi chipmunk mink lemming gibbon duck salmon snail parrot beetle badger]
131,0.2,animals_wikipedia.csv,animals_twitter.csv,24,[racoon cow mink spider cat bear dingo turkey gazelle dolphin crab buffalo coyote moth starfish chipmunk wasp flamingo cockroach turtle shark eagle butterfly blackbird spider]
132,0.3,animals_wikipedia.csv,animals_twitter.csv,34,[rat dog deer scallop squid bison zebra snake goat koala squirrel hedgehog chimpanzee alligator toucan wasp ant whale octopus bee parrot woodpecker duck cod prawn platypus shark dingo rabbit fly swallow kangaroo camel robin]
133,0.1,animals_gigaword.csv,animals_wikipedia.csv,22,[cuttlefish peacock flamingo nymph nightingale duck parrot tiger turtle crocodile squirrel skunk snake hamster monkey lemur tapir pelican centipede mongoose piranha boa nightingale]
136,0.1,animals_google.csv,animals_wikipedia.csv,19,[barracuda stork fox lobster cow oyster weasel lemur tarantula frog mammoth scallop coyote reindeer deer squid blackbird dog toad lobster]
134,0.2,animals_gigaword.csv,animals_wikipedia.csv,27,[lion bison cat dingo platypus termite gecko lobster alligator sparrow stork crocodile rhinoceros leopard hedgehog catfish piranha gazelle deer rabbit dog antelope salmon shark eagle finch frog rabbit]
135,0.3,animals_gigaword.csv,animals_wikipedia.csv,19,[lizard dingo coyote monkey rat mink elk turtle goose dog snake frog hamster chameleon gecko toad mole platypus koala chameleon]
142,0.1,animals_wikipedia.csv,animals_wikipedia.csv,68,[trout rhinoceros lizard parakeet antelope catfish mammoth gecko cockroach weasel racoon scallop boa peacock canary mouse penguin goat elephant cat frog chimpanzee nightingale dingo dog turtle squirrel fox koala okapi otter badger bat duck lemur hedgehog hamster woodpecker panda hawk caiman stork lion bear monkey piranha gorilla rat whale dolphin octopus spider ant tortoise moth tiger prawn alligator deer reindeer wombat beetle wasp kangaroo elk bison beaver sparrow lizard]
141,0.3,animals_twitter.csv,animals_wikipedia.csv,29,[baboon caiman termite squirrel tortoise goldfish wasp spider dolphin zebra moose elk moth snail squid parrot puma leopard starfish jellyfish coyote panda lemur bonobo ostrich crab ladybug rabbit dragonfly caiman]
137,0.2,animals_google.csv,animals_wikipedia.csv,17,[centipede frog chameleon rat flamingo giraffe cat platypus duck cow ostrich butterfly shark crocodile cuttlefish goat rabbit crocodile]
138,0.3,animals_google.csv,animals_wikipedia.csv,40,[wombat crow beetle skunk snake dog goat rhinoceros pig mule horse cat rabbit bumblebee monkey giraffe eagle flamingo penguin zebra dragonfly alligator boa gecko snail ant python platypus tortoise chicken buffalo bison badger wolf woodpecker walrus squid spider wasp stingray snake]
139,0.1,animals_twitter.csv,animals_wikipedia.csv,26,[ant baboon rabbit moose wolf coyote rattlesnake dove goldfish alligator tarantula rat centipede mongoose otter catfish grasshopper cockroach kangaroo hyena monkey mink donkey piranha lizard snake centipede]
140,0.2,animals_twitter.csv,animals_wikipedia.csv,22,[toucan chameleon peacock lion bat mouse grasshopper blackbird racoon alligator zebra jaguar donkey hamster baboon gecko robin swan rabbit monkey pony caterpillar rabbit]
143,0.2,animals_wikipedia.csv,animals_wikipedia.csv,40,[rhinoceros shark jaguar ant bear badger donkey dog lemur mammoth koala parrot bee pigeon ladybug catfish cow yak poodle owl nightingale raven reindeer deer tapir scorpion kangaroo emu wombat lobster wasp panther blackbird grasshopper dove swallow albatross tortoise pony pig cow]
144,0.3,animals_wikipedia.csv,animals_wikipedia.csv,23,[dingo rooster owl cat toad pigeon rabbit skunk chimpanzee monkey poodle squirrel sparrow lizard scorpion tarantula octopus oyster eel turtle centipede gorilla goat cat]
148,0.1,animals_google.csv,animals_gigaword.csv,37,[flamingo woodpecker parakeet stingray prawn frog penguin elephant wombat blackbird platypus dingo jaguar chameleon chipmunk beetle koala cat rat skunk boa lemur racoon rattlesnake hyena weasel pony rhinoceros rooster eel whale snake leopard mammoth reindeer pigeon crab rat]
145,0.1,animals_gigaword.csv,animals_gigaword.csv,60,[scorpion piranha cuttlefish crocodile hamster beaver seal zebra koala ant poodle tortoise mole salamander turtle bison elk dog dolphin prawn lizard frog flea shrimp squirrel racoon puma tapir pigeon antelope coyote dingo alligator rooster jaguar raven eagle caiman woodpecker kiwi dove cat horse goat giraffe sparrow duck mule sheep mink catfish rat kangaroo rabbit hedgehog baboon flamingo crab lobster oyster catfish]
146,0.2,animals_gigaword.csv,animals_gigaword.csv,15,[termite rat horse buffalo giraffe monkey mouse bear swallow elephant pigeon hawk peacock rabbit salamander giraffe]
147,0.3,animals_gigaword.csv,animals_gigaword.csv,18,[deer lion spider cat rat wolf coyote moose antelope elk sheep zebra elephant horse rabbit tortoise ostrich emu ostrich]
153,0.3,animals_twitter.csv,animals_gigaword.csv,23,[snake shrimp scallop octopus leopard antelope squid dolphin prawn ostrich panther beaver moose walrus pig dog catfish whale rhinoceros salamander rabbit duck swan duck]
149,0.2,animals_google.csv,animals_gigaword.csv,24,[puma dolphin salmon shrimp tapir elk dingo goat eel oyster crab alligator kangaroo toad rabbit pig hamster peacock chicken lobster raven pelican cuttlefish walrus dolphin]
150,0.3,animals_google.csv,animals_gigaword.csv,17,[kangaroo hamster snail beetle emu ostrich snake monkey tapir gorilla dolphin shark tarantula cockroach crow scorpion finch]
151,0.1,animals_twitter.csv,animals_gigaword.csv,53,[centipede scallop ostrich fly carp cockroach pigeon hare pony crow trout hyena gecko rooster crab cod panda jaguar pelican peacock squid scorpion zebra mink jellyfish butterfly caterpillar kiwi mule dog rabbit emu horse elephant catfish frog okapi woodpecker chimpanzee baboon starfish hedgehog gazelle sparrow chipmunk tortoise finch squirrel parrot whale wasp walrus panther woodpecker]
152,0.2,animals_twitter.csv,animals_gigaword.csv,33,[gazelle camel dog weasel raven otter lobster whale sheep bear caterpillar puma eagle badger chameleon bonobo gibbon rhinoceros pigeon crow cat dolphin dragonfly leopard zebra lion carp beetle tapir stork wombat chipmunk tiger whale]
154,0.1,animals_wikipedia.csv,animals_gigaword.csv,72,[centipede lizard rooster carp buffalo bat pigeon bumblebee tapir elk fox antelope duck horse monkey giraffe mammoth frog pony beaver flea spider dog sparrow python turtle bonobo whale rabbit salmon dragonfly caiman owl toad pelican walrus jellyfish ant tortoise rhinoceros dolphin dingo boa peacock gazelle nightingale salamander woodpecker parakeet tarantula gecko ostrich crocodile gorilla blackbird eagle snail chimpanzee otter ladybug weasel lemur sheep cow donkey coyote reindeer mole racoon rattlesnake goose termite rabbit]
155,0.2,animals_wikipedia.csv,animals_gigaword.csv,26,[woodpecker tapir dolphin lion otter pigeon duck catfish tarantula scorpion donkey toad badger mongoose gecko snake giraffe moose hawk gazelle yak cow goose lobster reindeer dog snake]
156,0.3,animals_wikipedia.csv,animals_gigaword.csv,35,[crocodile tiger rabbit otter wolf badger walrus reindeer alligator prawn snake rattlesnake platypus lizard scorpion chameleon monkey bat rat duck coyote raven tarantula jellyfish starfish centipede skunk toad donkey kangaroo dolphin leopard squirrel dragonfly chipmunk walrus]
157,0.1,animals_gigaword.csv,animals_google.csv,42,[goldfish walrus raven hare mole giraffe wolf robin fox rooster toad ant crocodile lizard alligator tortoise chipmunk otter grasshopper crab trout lemur sparrow gazelle squirrel dog dove toucan python cow camel hyena puma rabbit bear squid snail owl parakeet spider shrimp barracuda gazelle]
158,0.2,animals_gigaword.csv,animals_google.csv,42,[zebra kangaroo pig moose elephant beetle scorpion dragonfly chameleon lemur stingray scallop shrimp tortoise rooster dolphin tapir falcon pigeon skunk weasel mouse frog tarantula crow goose reindeer salamander wombat badger yak beaver deer tiger rat shark pelican eel otter rabbit eagle monkey zebra]
159,0.3,animals_gigaword.csv,animals_google.csv,30,[squid otter deer gazelle squirrel hedgehog centipede beetle toad owl rhinoceros lemur mongoose spider mouse tortoise walrus stingray zebra swan goose bumblebee wasp python parrot goldfish jellyfish turtle rattlesnake badger mongoose]
160,0.1,animals_google.csv,animals_google.csv,60,[goose chipmunk rooster hare frog finch goldfish deer turtle oyster cod scallop lizard turkey weasel parrot buffalo tarantula snake trout kiwi dove hyena yak tortoise lion wasp crocodile octopus tapir dolphin lemur bat alligator gecko crow swallow monkey blackbird zebra rhinoceros chimpanzee canary pelican whale emu barracuda donkey stork bonobo horse kangaroo otter centipede beaver starfish moose stingray chameleon fox yak]
161,0.2,animals_google.csv,animals_google.csv,45,[dolphin sheep skunk wombat rattlesnake crocodile horse flamingo chameleon rooster platypus chipmunk jaguar dove spider bumblebee squirrel gorilla cockroach bee koala sparrow buffalo gazelle dingo caterpillar octopus piranha jellyfish goldfish salmon racoon goat moth centipede termite dragonfly salamander chimpanzee grasshopper woodpecker tortoise baboon mule caiman buffalo]
162,0.3,animals_google.csv,animals_google.csv,50,[hyena piranha swan fox jaguar woodpecker okapi buffalo scorpion zebra python jellyfish otter stingray racoon flamingo chimpanzee antelope salamander chipmunk panther lemur bonobo dragonfly moose deer rhinoceros sparrow moth tortoise robin gazelle tiger parrot reindeer sheep grasshopper snail whale emu giraffe gorilla shark carp oyster beetle caterpillar badger wasp dolphin moose]
