[run number],threshold,person1,[step],words-said
154,0.1,animals_wikipedia.csv,29,[elephant bear sheep bison poodle cow horse hare alligator dog gorilla okapi donkey mule panther lion racoon wolf shark whale woodpecker chipmunk lemming caiman kangaroo centipede hedgehog ladybug hyena cow]
164,0.2,animals_twitter.csv,15,[gazelle panda eagle cat chimpanzee peacock mongoose canary dolphin bear sparrow platypus salmon octopus chicken cat]
165,0.3,animals_twitter.csv,17,[gorilla gazelle lemur snail weasel dingo lizard tiger shark pig dog dolphin whale owl mammoth koala elk shark]
166,0.1,animals_wikipedia.csv,12,[stingray oyster pelican scorpion goldfish gorilla pigeon cuttlefish eel kiwi lemur bat bat]
157,0.1,animals_gigaword.csv,31,[parrot stork penguin hamster hawk goldfish seal parakeet badger stingray jaguar turtle boa baboon koala squid sparrow beaver rattlesnake goat centipede poodle elephant lemur bumblebee hedgehog flamingo mink wasp kangaroo ladybug boa]
170,0.2,animals_gigaword.csv,22,[jellyfish tarantula zebra emu ostrich chimpanzee parrot crocodile baboon chameleon flea fly mongoose dolphin elk weasel squid monkey crab moose flamingo dove zebra]
171,0.3,animals_gigaword.csv,2,[boa alligator]
160,0.1,animals_google.csv,16,[beaver lemur cockroach octopus dingo snake bonobo reindeer dolphin leopard rooster rhinoceros pig walrus caiman hamster dolphin]
173,0.2,animals_google.csv,8,[sparrow shark frog cockroach racoon mongoose beetle kiwi cockroach]
174,0.3,animals_google.csv,26,[dog emu pigeon eagle moose duck albatross parakeet owl python hawk stork penguin flamingo coyote centipede wolf bear bee butterfly shark finch moth frog monkey dingo dingo]
161,0.2,animals_google.csv,9,[sparrow bison elk antelope finch badger woodpecker cat blackbird blackbird]
162,0.3,animals_google.csv,21,[dove elephant duck turtle crow raven scorpion butterfly otter alligator koala whale crocodile lemur giraffe chicken swan zebra mammoth bison okapi crocodile]
163,0.1,animals_twitter.csv,12,[eel pelican rhinoceros jaguar toad shark stork fly bee puma wasp mongoose toad]
167,0.2,animals_wikipedia.csv,25,[dragonfly flea rhinoceros coyote deer hyena zebra octopus monkey stingray scorpion hare horse rabbit pig dolphin seal tortoise leopard gorilla antelope pony alligator baboon lizard coyote]
168,0.3,animals_wikipedia.csv,7,[pig kangaroo tarantula dingo goat weasel baboon pig]
179,0.2,animals_wikipedia.csv,16,[chimpanzee shark crab sheep hedgehog bear rhinoceros dolphin seal scorpion tarantula jaguar tiger dragonfly snake stingray snake]
169,0.1,animals_gigaword.csv,22,[tarantula falcon baboon fly goldfish crow raven canary kangaroo nightingale bee goat beetle cuttlefish scallop skunk barracuda mongoose woodpecker lemur panda lion woodpecker]
180,0.3,animals_wikipedia.csv,23,[chameleon wombat eagle crow giraffe gorilla raven chipmunk puma kiwi monkey rhinoceros tiger salamander koala squirrel reindeer stork swan otter rat goat kangaroo giraffe]
182,0.2,animals_gigaword.csv,22,[mule squirrel falcon coyote dolphin panda elephant goldfish crocodile rat monkey dog pigeon tapir ladybug nymph goat sparrow bee turtle crow elk goat]
172,0.1,animals_google.csv,32,[barracuda coyote chameleon gorilla camel lemur whale tortoise leopard snake alligator donkey ostrich caterpillar moose panther wolf mouse parrot frog squid lizard cat rabbit dog ant hyena rattlesnake tiger tarantula bat toucan ostrich]
185,0.2,animals_google.csv,19,[gibbon racoon emu turtle buffalo termite dingo badger mongoose skunk wasp caterpillar mule monkey bat toad snake horse cat bat]
186,0.3,animals_google.csv,12,[peacock ladybug toucan hawk cat tarantula swallow sparrow badger toad dog tiger tarantula]
175,0.1,animals_twitter.csv,12,[tarantula dragonfly pony tapir shrimp carp reindeer yak goose bee giraffe salamander pony]
188,0.2,animals_twitter.csv,10,[panther eel crab tarantula pelican antelope stingray ostrich mongoose rhinoceros ostrich]
189,0.3,animals_twitter.csv,8,[hawk pelican toucan shark hamster squid dragonfly tortoise hawk]
176,0.2,animals_twitter.csv,32,[flamingo wombat toucan goldfish shrimp chimpanzee deer coyote stingray goose beetle crow tortoise cat monkey woodpecker dragonfly horse rooster mole bumblebee ant oyster crab salamander squid leopard crocodile frog rat chipmunk beaver cat]
177,0.3,animals_twitter.csv,12,[caterpillar okapi monkey elephant mule moose chicken flea bumblebee rabbit donkey weasel caterpillar]
178,0.1,animals_wikipedia.csv,43,[woodpecker starfish okapi gecko fox tortoise pig lemming gibbon stingray python shrimp eagle oyster squirrel monkey caterpillar pony salamander piranha scorpion elephant hare reindeer platypus bear deer rat crocodile mammoth chicken dingo zebra bee jellyfish mongoose elk donkey beetle toad skunk kangaroo mink bee]
184,0.1,animals_google.csv,14,[kangaroo mouse rhinoceros gazelle goose peacock bear bee dragonfly cow rat robin wolf falcon kangaroo]
183,0.3,animals_gigaword.csv,1,[finch]
195,0.3,animals_gigaword.csv,15,[panda alligator lion rat rhinoceros cat mongoose zebra cow goat donkey horse antelope snake sheep goat]
181,0.1,animals_gigaword.csv,35,[squid bear gazelle elephant tiger mongoose elk leopard duck camel tapir lobster shrimp hare nymph stingray skunk snake jellyfish dog shark flea eagle antelope rat platypus horse hyena chipmunk pig chimpanzee peacock rooster octopus yak dog]
187,0.1,animals_twitter.csv,19,[centipede goat jellyfish dolphin robin badger oyster bumblebee goldfish rattlesnake rhinoceros parrot poodle toucan panda wolf wasp leopard crab oyster]
190,0.1,animals_wikipedia.csv,12,[shrimp owl panther salmon bonobo finch mongoose mole trout elk wasp giraffe shrimp]
191,0.2,animals_wikipedia.csv,17,[dove squirrel mole toad lizard leopard mouse gecko hedgehog crocodile alligator coyote prawn trout goldfish carp crab alligator]
192,0.3,animals_wikipedia.csv,12,[moose racoon coyote eagle rattlesnake toucan frog pigeon dog stork ostrich cat eagle]
193,0.1,animals_gigaword.csv,29,[rhinoceros owl mule chipmunk toad chameleon tiger hamster spider oyster albatross turtle trout pelican snake cat toucan stork hare flea weasel platypus chimpanzee antelope reindeer crab woodpecker nightingale dog pelican]
194,0.2,animals_gigaword.csv,28,[snail deer mammoth sheep squid gorilla baboon fox falcon tapir tortoise monkey mule alligator donkey ostrich bumblebee rat platypus lemur parakeet parrot boa ladybug mongoose panther lizard centipede baboon]
196,0.1,animals_google.csv,24,[ostrich racoon flamingo dove squirrel turkey cow kangaroo gecko boa chameleon eel camel lion tortoise stork toucan frog hedgehog hyena lizard dragonfly octopus panda frog]
197,0.2,animals_google.csv,23,[goat rat beetle fox gorilla chameleon skunk crow frog zebra tiger leopard hedgehog bear swan koala duck eagle gazelle bumblebee parrot prawn woodpecker gorilla]
198,0.3,animals_google.csv,13,[leopard cockroach gibbon skunk hamster gecko stork falcon owl eagle goose walrus trout leopard]
199,0.1,animals_twitter.csv,30,[raven squid salmon goat ostrich stingray chipmunk carp octopus shrimp ant fox toucan beetle leopard eel skunk swallow jellyfish squirrel racoon bumblebee starfish antelope nightingale cow moose parakeet dove lemming raven]
200,0.2,animals_twitter.csv,28,[racoon lion mammoth bison lemur termite koala grasshopper goldfish penguin tiger crow wombat jellyfish scallop trout hawk squid beetle otter raven panther bonobo snake oyster beaver butterfly salamander otter]
201,0.3,animals_twitter.csv,19,[swallow pigeon gazelle starfish barracuda flamingo tarantula scorpion shark squid eel chameleon hawk swan dog deer frog dingo squirrel dog]
202,0.1,animals_wikipedia.csv,7,[bear giraffe starfish stingray panther wombat toad starfish]
204,0.3,animals_wikipedia.csv,23,[lobster turtle goat carp elephant lizard cuttlefish rhinoceros walrus woodpecker albatross pelican rat tortoise dragonfly parrot racoon rattlesnake crocodile kiwi mammoth whale stingray albatross]
203,0.2,animals_wikipedia.csv,16,[bee giraffe squid eel deer coyote octopus dragonfly penguin toucan mouse beetle badger jellyfish rat lobster coyote]
205,0.1,animals_gigaword.csv,25,[skunk peacock mink hawk gecko parakeet mole bear pig tortoise swallow seal dolphin nymph snake catfish termite salamander owl caterpillar cat bumblebee swan jellyfish badger tortoise]
206,0.2,animals_gigaword.csv,35,[cat starfish toad parrot jellyfish owl scallop lemur tortoise moose bison snake antelope panther frog caiman moth grasshopper nightingale sparrow badger bee gorilla pigeon squid bat mouse dove hare chipmunk deer lobster tiger goat crocodile dove]
208,0.1,animals_google.csv,36,[alligator caterpillar spider kangaroo otter nymph crab mink goat tapir yak donkey nightingale penguin moose snake racoon cuttlefish turtle stingray hamster gorilla hawk squirrel wolf pigeon eagle cow panther toucan rat parrot monkey hyena beetle owl cow]
207,0.3,animals_gigaword.csv,1,[owl]
209,0.2,animals_google.csv,13,[owl tortoise elephant weasel badger hedgehog eagle goldfish pony cat tarantula peacock dove owl]
210,0.3,animals_google.csv,32,[hamster lizard butterfly spider moth snake cockroach zebra boa frog lemur panther crow jellyfish elephant kangaroo toucan wombat tortoise reindeer gibbon baboon tiger caiman mongoose stork beetle leopard fox dragonfly tapir goat tortoise]
211,0.1,animals_twitter.csv,24,[elephant butterfly tapir lizard lion goldfish rooster swallow raven fox whale hyena bumblebee puma mongoose falcon cat turtle buffalo camel octopus toucan coyote sheep lizard]
212,0.2,animals_twitter.csv,11,[squid kiwi peacock goldfish goat rabbit starfish ant chicken sheep cockroach chicken]
213,0.3,animals_twitter.csv,30,[crocodile ostrich mink snail badger shrimp spider tortoise whale toad kangaroo shark hyena lobster hamster leopard giraffe rooster lion mongoose monkey stingray goldfish dog crab bonobo bumblebee stork tarantula tapir stingray]
214,0.1,animals_wikipedia.csv,34,[bumblebee butterfly panda bonobo platypus wombat ant toucan parakeet jaguar lizard caiman blackbird piranha canary scorpion racoon salamander goldfish stingray mongoose gecko zebra whale tortoise cow eel python coyote oyster gorilla chimpanzee cuttlefish woodpecker toucan]
215,0.2,animals_wikipedia.csv,21,[ladybug beetle snake swan giraffe platypus bison gazelle stingray panda coyote fox tortoise tiger parrot puma squirrel whale monkey lemur seal tortoise]
216,0.3,animals_wikipedia.csv,7,[gazelle hyena catfish scorpion jaguar eel panther jaguar]
217,0.1,animals_gigaword.csv,9,[caiman walrus bonobo gorilla giraffe crow fox bear moose fox]
218,0.2,animals_gigaword.csv,16,[pigeon monkey crocodile bumblebee giraffe alligator deer panda bear donkey chicken duck owl baboon elk reindeer owl]
219,0.3,animals_gigaword.csv,7,[wolf trout beaver cod moose salmon shark salmon]
220,0.1,animals_google.csv,4,[mink scorpion lizard alligator alligator]
221,0.2,animals_google.csv,19,[coyote lion raven nymph dragonfly pig parrot goldfish python chicken owl scallop jellyfish snail wombat gibbon turtle spider starfish scallop]
222,0.3,animals_google.csv,22,[duck flamingo tiger catfish caiman butterfly snake shark salamander hamster mouse pigeon tortoise parrot cockroach bumblebee rat jellyfish otter crab platypus prawn salamander]
223,0.1,animals_twitter.csv,26,[coyote lizard mammoth swan chimpanzee emu racoon flamingo shrimp pelican beaver trout walrus eagle toad snake snail penguin alligator shark swallow weasel monkey mule pigeon hamster pigeon]
224,0.2,animals_twitter.csv,22,[tortoise badger mongoose mule crocodile baboon raven shrimp sheep swan whale pelican dingo turtle squirrel lizard peacock beaver duck rabbit tiger otter tiger]
225,0.3,animals_twitter.csv,13,[octopus swallow duck ant hedgehog whale crow barracuda nymph tarantula wombat rat goldfish rat]
226,0.1,animals_wikipedia.csv,4,[moth sheep swallow monkey swallow]
227,0.2,animals_wikipedia.csv,7,[chimpanzee grasshopper dog bat hamster duck shark duck]
228,0.3,animals_wikipedia.csv,30,[bumblebee lizard toad tapir tarantula tortoise lemur zebra monkey panther giraffe starfish gorilla chipmunk prawn mouse koala gecko baboon squirrel scorpion parakeet parrot flamingo lobster poodle goldfish snake pig walrus giraffe]
229,0.1,animals_gigaword.csv,20,[oyster ostrich python wasp penguin donkey shark platypus baboon octopus snake horse gorilla chimpanzee moose leopard mouse walrus lion mole moose]
230,0.2,animals_gigaword.csv,13,[ostrich penguin hyena gorilla hamster beetle elk horse deer mink caiman toad frog gorilla]
231,0.3,animals_gigaword.csv,21,[owl finch dove lemur parrot monkey pig frog ostrich cow sparrow mink woodpecker eel stork dragonfly tarantula otter salamander coyote squirrel mink]
232,0.1,animals_google.csv,30,[ladybug skunk catfish squirrel ostrich flea woodpecker piranha rooster stingray elephant goose reindeer dingo rat racoon wasp alligator tiger lion panther cockroach crow goldfish albatross blackbird squid nymph pelican crocodile ladybug]
233,0.2,animals_google.csv,34,[fox swan bumblebee cod bear deer whale octopus gazelle puma pigeon weasel mongoose baboon alligator wombat beaver woodpecker walrus starfish turtle toucan monkey chameleon cow rhinoceros bison squirrel hyena shark wolf jellyfish carp shrimp walrus]
234,0.3,animals_google.csv,16,[eel oyster leopard salmon monkey snail lizard goldfish squirrel robin tiger okapi cat zebra frog rat tiger]
235,0.1,animals_twitter.csv,16,[antelope hamster sparrow giraffe snail grasshopper starfish mink gorilla shark alligator catfish prawn parrot ostrich emu hamster]
236,0.2,animals_twitter.csv,45,[blackbird ostrich gibbon weasel dog racoon toad penguin hyena dingo kangaroo pig elk nymph goldfish caterpillar skunk ant deer bat shark goat rooster beetle flea rabbit chipmunk lizard bee otter mouse mammoth jellyfish zebra lemur whale tapir badger poodle fox snake ladybug eel carp reindeer pig]
237,0.3,animals_twitter.csv,35,[lizard skunk piranha weasel poodle bear flamingo hawk duck gorilla mammoth crab hedgehog eel lobster rabbit jellyfish giraffe elephant swan koala dolphin hyena reindeer pig whale buffalo toucan snail lemur stingray scallop turtle rooster parakeet hyena]
238,0.1,animals_wikipedia.csv,15,[lizard dog elephant mink lion chicken pony jaguar giraffe owl buffalo beetle moose goat grasshopper chicken]
239,0.2,animals_wikipedia.csv,22,[poodle hamster mouse peacock caterpillar rhinoceros jaguar zebra walrus gorilla crocodile scorpion whale parrot panther badger falcon emu alligator cat bison squirrel panther]
240,0.3,animals_wikipedia.csv,21,[hare rat kangaroo toad monkey cat pigeon chicken goat mink mouse snake crocodile gorilla pig wombat rattlesnake reindeer parrot leopard elephant kangaroo]
241,0.1,animals_gigaword.csv,44,[lizard walrus dove lemming woodpecker mammoth badger alligator buffalo chicken toucan rooster sheep boa pigeon scallop eagle falcon ladybug bonobo leopard barracuda cat cod turtle cow prawn snail nymph snake salamander antelope moose bison poodle gorilla mole chameleon gecko rhinoceros shrimp butterfly shark chipmunk eagle]
